ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,date,click_anomaly,conversion_anomaly,audience_cluster_key,audience_cluster_label,audience_cluster_frequency,trend_keyword,ctr,conversion_rate,cpc,cpa,revenue,roas
1121279,2017-08-24,2017-08-24,1178,144570,30-34,M,7,10,13,93891,11,17.6400001,5,3,2017-08-24,False,False,7_10_13,cluster_773,1,,0.00011715712901130034,0.2727272727272727,1.6036363727272729,5.880000033333334,60.0,3.4013605249355976
1121282,2017-08-24,2017-08-24,1178,144570,30-34,M,7,11,10,185823,25,38.54999936,4,1,2017-08-24,False,False,7_11_10,cluster_775,1,,0.0001345366289425959,0.04,1.5419999744000001,38.54999936,20.0,0.5188067531008125
1121284,2017-08-24,2017-08-24,1178,144571,30-34,M,66,68,70,175631,23,40.75999951,1,0,2017-08-24,False,False,66_68_70,cluster_742,2,,0.00013095638013790276,0.0,1.7721738917391305,0.0,0.0,0.0
1121285,2017-08-24,2017-08-24,1178,144571,30-34,M,66,68,70,37187,4,6.370000005,1,0,2017-08-24,False,False,66_68_70,cluster_742,2,,0.00010756447145507839,0.0,1.59250000125,0.0,0.0,0.0
1121286,2017-08-24,2017-08-24,1178,144571,30-34,M,66,67,69,10991,0,0.0,1,0,2017-08-24,False,False,66_67_69,cluster_740,1,,0.0,0.0,0.0,0.0,0.0,0.0
1121287,2017-08-24,2017-08-24,1178,144571,30-34,M,66,69,69,344618,51,89.76000047,3,1,2017-08-24,False,False,66_69_69,cluster_743,1,,0.00014798994829057102,0.0196078431372549,1.7600000092156862,89.76000047,20.0,0.22281639812027956
1121289,2017-08-24,2017-08-24,1178,144572,35-39,M,10,14,13,98066,9,16.1500001,1,0,2017-08-24,False,False,10_14_13,cluster_055,5,,9.177492708991904e-05,0.0,1.7944444555555554,0.0,0.0,0.0
1121290,2017-08-24,2017-08-24,1178,144572,35-39,M,10,13,12,770749,100,189.1299984,13,3,2017-08-24,False,False,10_13_12,cluster_049,2,,0.0001297439244163794,0.03,1.891299984,63.0433328,60.0,0.31724211128635
1121291,2017-08-24,2017-08-24,1178,144572,35-39,M,10,16,14,52553,5,8.529999852,1,0,2017-08-24,False,False,10_16_14,cluster_066,3,,9.514204707628489e-05,0.0,1.7059999704,0.0,0.0,0.0
1121292,2017-08-23,2017-08-23,1178,144572,35-39,M,10,15,16,362296,39,67.77000129,7,3,2017-08-23,False,False,10_15_16,cluster_062,1,,0.0001076467860533928,0.07692307692307693,1.7376923407692306,22.59000043,60.0,0.8853474820407519
1121293,2017-08-23,2017-08-23,1178,144572,35-39,M,10,16,13,427729,50,96.8999989,4,1,2017-08-23,False,False,10_16_13,cluster_065,2,,0.00011689644611424524,0.02,1.937999978,96.8999989,20.0,0.20639835115622485
1121296,2017-08-23,2017-08-23,1178,144573,35-39,M,15,17,19,180351,21,37.13000011,1,1,2017-08-23,False,False,15_17_19,cluster_139,3,,0.00011643960942828152,0.047619047619047616,1.7680952433333332,37.13000011,20.0,0.538647991940445
1121297,2017-08-23,2017-08-23,1178,144573,35-39,M,15,16,16,187329,29,53.15999961,2,1,2017-08-23,False,False,15_16_16,cluster_131,2,,0.00015480785142716824,0.034482758620689655,1.8331034348275863,53.15999961,20.0,0.3762227266126197
1121300,2017-08-23,2017-08-23,1178,144573,35-39,M,15,16,17,782894,118,192.9299995,5,2,2017-08-23,False,False,15_16_17,cluster_132,5,,0.0001507228309324123,0.01694915254237288,1.634999995762712,96.46499975,40.0,0.2073290836244469
1121302,2017-08-23,2017-08-23,1178,144574,35-39,M,16,17,22,1206533,128,236.1199988,17,6,2017-08-23,False,False,16_17_22,cluster_165,3,,0.00010608909992515746,0.046875,1.844687490625,39.35333313333333,120.0,0.5082161638567652
1121303,2017-08-23,2017-08-23,1178,144574,35-39,M,16,19,21,84494,7,12.57000017,2,0,2017-08-23,False,False,16_19_21,cluster_176,5,,8.284611925107108e-05,0.0,1.79571431,0.0,0.0,0.0
1121304,2017-08-23,2017-08-23,1178,144574,35-39,M,16,17,20,94257,7,12.5800004,1,1,2017-08-23,False,False,16_17_20,cluster_163,2,,7.426504132319085e-05,0.14285714285714285,1.7971429142857143,12.5800004,20.0,1.5898250686860074
1121309,2017-08-23,2017-08-23,1178,144575,35-39,M,18,24,20,131060,16,28.04999959,2,1,2017-08-23,False,False,18_24_20,cluster_217,4,,0.0001220814893941706,0.0625,1.753124974375,28.04999959,20.0,0.7130124881402895
1121310,2017-08-23,2017-08-23,1178,144575,35-39,M,18,21,19,341603,50,83.48000121,4,2,2017-08-23,False,False,18_21_19,cluster_208,2,,0.0001463687379794674,0.04,1.6696000242,41.740000605,40.0,0.47915667729061356
1121311,2017-08-30,2017-08-30,1178,144575,35-39,M,18,20,24,140749,19,30.4799999,1,1,2017-08-30,False,False,18_20_24,cluster_207,2,,0.0001349920780964696,0.05263157894736842,1.6042105210526316,30.4799999,20.0,0.6561679811554068
1121312,2017-08-30,2017-08-30,1178,144575,35-39,M,18,19,21,102525,13,20.29999983,2,1,2017-08-30,False,False,18_19_21,cluster_203,3,,0.00012679834186783711,0.07692307692307693,1.5615384484615384,20.29999983,20.0,0.9852216831274722
1121316,2017-08-28,2017-08-28,1178,144576,35-39,M,19,23,23,447952,68,131.5799983,8,1,2017-08-28,False,False,19_23_23,cluster_235,1,,0.0001518019787834411,0.014705882352941176,1.934999975,131.5799983,20.0,0.15199878597353653
1121317,2017-08-28,2017-08-28,1178,144576,35-39,M,19,25,23,76355,9,14.62999988,2,0,2017-08-28,False,False,19_25_23,cluster_240,2,,0.00011787047344640168,0.0,1.625555542222222,0.0,0.0,0.0
1121319,2017-08-28,2017-08-28,1178,144577,35-39,M,20,26,26,256598,38,64.46999931,6,1,2017-08-28,False,False,20_26_26,cluster_269,2,,0.0001480915673543831,0.02631578947368421,1.6965789292105264,64.46999931,20.0,0.3102218119133403
1121321,2017-08-28,2017-08-28,1178,144577,35-39,M,20,21,21,127476,21,30.15000057,3,2,2017-08-28,False,False,20_21_21,cluster_249,1,,0.000164736891650193,0.09523809523809523,1.4357143128571428,15.075000285,40.0,1.326699809080634
1121322,2017-08-28,2017-08-28,1178,144577,35-39,M,20,22,24,237603,37,62.25000024,5,2,2017-08-28,False,False,20_22_24,cluster_255,1,,0.00015572193953780045,0.05405405405405406,1.682432438918919,31.12500012,40.0,0.6425702786471186
1121327,2017-08-28,2017-08-28,1178,144578,35-39,M,21,22,22,271091,42,78.03999984,3,1,2017-08-28,False,False,21_22_22,cluster_281,1,,0.00015492952550988414,0.023809523809523808,1.8580952342857142,78.03999984,20.0,0.2562788318939597
1121330,2017-08-28,2017-08-28,1178,144578,35-39,M,21,23,22,21743,2,3.400000095,1,0,2017-08-28,False,False,21_23_22,cluster_282,2,,9.198362691440924e-05,0.0,1.7000000475,0.0,0.0,0.0
1121333,2017-08-28,2017-08-28,1178,144579,35-39,M,22,25,25,88970,10,14.8300004,2,0,2017-08-28,False,False,22_25_25,cluster_312,3,,0.00011239743733842868,0.0,1.4830000399999999,0.0,0.0,0.0
1121334,2017-08-28,2017-08-28,1178,144579,35-39,M,22,24,26,108362,13,22.42999983,1,1,2017-08-28,False,False,22_24_26,cluster_310,3,,0.00011996825455417951,0.07692307692307693,1.7253846023076922,22.42999983,20.0,0.8916629581624032
1121335,2017-08-28,2017-08-28,1178,144579,35-39,M,22,25,23,188596,27,44.14000034,3,0,2017-08-28,False,False,22_25_23,cluster_311,2,,0.00014316316358777492,0.0,1.6348148274074075,0.0,0.0,0.0
1121336,2017-08-27,2017-08-27,1178,144579,35-39,M,22,24,24,275080,43,69.65999997,4,3,2017-08-27,False,False,22_24_24,cluster_308,3,,0.0001563181619892395,0.06976744186046512,1.6199999993023255,23.21999999,60.0,0.8613264430927332
1121337,2017-08-27,2017-08-27,1178,144580,35-39,M,23,28,28,64647,10,16.26999998,1,0,2017-08-27,False,False,23_28_28,cluster_339,1,,0.00015468621900474887,0.0,1.626999998,0.0,0.0,0.0
1121338,2017-08-27,2017-08-27,1178,144580,35-39,M,23,27,24,31265,4,5.789999902,1,0,2017-08-27,False,False,23_27_24,cluster_334,1,,0.00012793858947705101,0.0,1.4474999755,0.0,0.0,0.0
1121340,2017-08-27,2017-08-27,1178,144580,35-39,M,23,27,28,140147,24,42.08000016,2,0,2017-08-27,False,False,23_27_28,cluster_335,1,,0.00017124876023032957,0.0,1.75333334,0.0,0.0,0.0
1121341,2017-08-27,2017-08-27,1178,144580,35-39,M,23,26,27,223120,40,67.66999984,1,0,2017-08-27,False,False,23_26_27,cluster_333,2,,0.00017927572606669058,0.0,1.691749996,0.0,0.0,0.0
1121342,2017-08-28,2017-08-28,1178,144580,35-39,M,23,29,27,104869,18,34.07000089,1,0,2017-08-28,False,False,23_29_27,cluster_340,2,,0.00017164271615062603,0.0,1.8927778272222224,0.0,0.0,0.0
1121344,2017-08-28,2017-08-28,1178,144581,35-39,M,24,27,27,165177,23,41.71999967,4,1,2017-08-28,False,False,24_27_27,cluster_359,1,,0.0001392445679483221,0.043478260869565216,1.8139130291304348,41.71999967,20.0,0.4793863892185405
1121345,2017-08-27,2017-08-27,1178,144581,35-39,M,24,29,29,84194,11,19.56999981,1,0,2017-08-27,False,False,24_29_29,cluster_364,1,,0.0001306506401881369,0.0,1.7790908918181818,0.0,0.0,0.0
1121347,2017-08-27,2017-08-27,1178,144581,35-39,M,24,25,28,220581,31,57.37,1,1,2017-08-27,False,False,24_25_28,cluster_355,1,,0.00014053794297786302,0.03225806451612903,1.8506451612903225,57.37,20.0,0.34861425832316545
1121350,2017-08-29,2017-08-29,1178,144582,35-39,M,25,27,31,75804,10,17.36999965,2,1,2017-08-29,False,False,25_27_31,cluster_378,2,,0.00013191915993878952,0.1,1.736999965,17.36999965,20.0,1.1514105010359053
1121352,2017-08-29,2017-08-29,1178,144582,35-39,M,25,30,29,368986,59,100.289999,0,0,2017-08-29,False,False,25_30_29,cluster_384,1,,0.0001598976654940838,0.0,1.6998304915254236,0.0,0.0,0.0
1121353,2017-08-30,2017-08-30,1178,144582,35-39,M,25,30,27,28194,3,3.709999919,2,0,2017-08-30,False,False,25_30_27,cluster_382,2,,0.00010640561821664184,0.0,1.2366666396666666,0.0,0.0,0.0
1121355,2017-08-29,2017-08-29,1178,144583,35-39,M,26,29,27,99961,14,23.2099998,1,0,2017-08-29,False,False,26_29_27,cluster_403,2,,0.0001400546213023079,0.0,1.6578571285714285,0.0,0.0,0.0
1121359,2017-08-29,2017-08-29,1178,144583,35-39,M,26,28,27,7573,0,0.0,1,0,2017-08-29,False,False,26_28_27,cluster_400,1,,0.0,0.0,0.0,0.0,0.0,0.0
1121361,2017-08-30,2017-08-30,1178,144584,35-39,M,27,28,33,685781,103,177.8899992,10,1,2017-08-30,False,False,27_28_33,cluster_430,2,,0.00015019372073592007,0.009708737864077669,1.7270873708737864,177.8899992,20.0,0.11242902968094454
1121364,2017-08-30,2017-08-30,1178,144584,35-39,M,27,30,28,274222,43,66.7700001,2,1,2017-08-30,False,False,27_30_28,cluster_435,3,,0.0001568072583527215,0.023255813953488372,1.5527907,66.7700001,20.0,0.29953571918595817
1121365,2017-08-30,2017-08-30,1178,144584,35-39,M,27,33,31,110503,25,32.67999995,4,0,2017-08-30,False,False,27_33_31,cluster_451,1,,0.0002262382016777825,0.0,1.3071999980000002,0.0,0.0,0.0
1121367,2017-08-30,2017-08-30,1178,144585,35-39,M,28,31,29,1447755,233,420.5799983,11,8,2017-08-30,False,False,28_31_29,cluster_469,1,,0.00016093883288263554,0.034334763948497854,1.805064370386266,52.5724997875,160.0,0.38042703087813484
1121368,2017-08-30,2017-08-30,1178,144585,35-39,M,28,33,31,358987,52,87.55000067,1,0,2017-08-30,False,False,28_33_31,cluster_478,2,,0.00014485204199594972,0.0,1.6836538590384615,0.0,0.0,0.0
1121369,2017-08-30,2017-08-30,1178,144585,35-39,M,28,33,31,826205,125,232.3700008,5,1,2017-08-30,False,False,28_33_31,cluster_478,2,,0.00015129417033302872,0.008,1.8589600064,232.3700008,20.0,0.08606963003461847
1121370,2017-08-29,2017-08-29,1178,144585,35-39,M,28,33,32,550954,84,150.1400012,3,0,2017-08-29,False,False,28_33_32,cluster_479,2,,0.000152462819037524,0.0,1.7873809666666667,0.0,0.0,0.0
1121372,2017-08-29,2017-08-29,1178,144585,35-39,M,28,34,34,378350,55,96.48000073,4,0,2017-08-29,False,False,28_34_34,cluster_484,2,,0.0001453680454605524,0.0,1.7541818314545454,0.0,0.0,0.0
1121373,2017-08-29,2017-08-29,1178,144586,35-39,M,29,32,33,492784,56,95.5100013,7,4,2017-08-29,False,False,29_32_33,cluster_504,5,,0.0001136400532484821,0.07142857142857142,1.7055357375,23.877500325,80.0,0.8376086159680536
1121374,2017-08-29,2017-08-29,1178,144586,35-39,M,29,34,35,327158,43,72.3100003,6,2,2017-08-29,False,False,29_34_35,cluster_516,1,,0.00013143496414576444,0.046511627906976744,1.6816279139534884,36.15500015,40.0,0.5531738325826007
1121375,2017-08-29,2017-08-29,1178,144586,35-39,M,29,31,35,9921,0,0.0,1,0,2017-08-29,False,False,29_31_35,cluster_500,4,,0.0,0.0,0.0,0.0,0.0,0.0
1121377,2017-08-29,2017-08-29,1178,144586,35-39,M,29,34,30,59390,5,9.209999919,5,3,2017-08-29,False,False,29_34_30,cluster_512,3,,8.418925745074928e-05,0.6,1.8419999837999999,3.069999973,60.0,6.514658037751064
1121378,2017-08-29,2017-08-29,1178,144586,35-39,M,29,33,33,1040330,147,254.2500038,13,2,2017-08-29,False,False,29_33_33,cluster_509,3,,0.0001413013178510665,0.013605442176870748,1.729591862585034,127.1250019,40.0,0.15732546470860662
1121379,2017-08-29,2017-08-29,1178,144587,35-39,M,30,31,35,49422,6,11.17000031,1,0,2017-08-29,False,False,30_31_35,cluster_551,2,,0.00012140342357654485,0.0,1.8616667183333335,0.0,0.0,0.0
1121380,2017-08-29,2017-08-29,1178,144587,35-39,M,30,35,32,131091,18,34.23000026,3,1,2017-08-29,False,False,30_35_32,cluster_558,2,,0.00013730919742774102,0.05555555555555555,1.901666681111111,34.23000026,20.0,0.584282788433727
1121381,2017-08-29,2017-08-29,1178,144587,35-39,M,30,31,36,95691,15,25.26000011,1,1,2017-08-29,False,False,30_31_36,cluster_552,1,,0.00015675455371978557,0.06666666666666667,1.6840000073333334,25.26000011,20.0,0.7917656339234276
1121390,2017-08-29,2017-08-29,1178,144588,35-39,M,31,32,36,15513,1,1.289999962,1,0,2017-08-29,False,False,31_32_36,cluster_582,1,,6.44620640752917e-05,0.0,1.289999962,0.0,0.0,0.0
1121391,2017-08-20,2017-08-20,1178,144589,35-39,M,32,33,33,382537,63,113.9900012,4,3,2017-08-20,False,False,32_33_33,cluster_600,1,,0.00016468995156024123,0.047619047619047616,1.8093650984126983,37.99666706666667,60.0,0.5263619560344386
1121394,2017-08-20,2017-08-20,1178,144589,35-39,M,32,37,33,461356,64,121.0999982,6,3,2017-08-20,False,False,32_37_33,cluster_611,1,,0.0001387215079027909,0.046875,1.892187471875,40.36666606666667,60.0,0.4954583062908749
1121395,2017-08-23,2017-08-23,1178,144589,35-39,M,32,38,34,392541,53,98.70000017,3,2,2017-08-23,False,False,32_38_34,cluster_616,3,,0.00013501774336948242,0.03773584905660377,1.8622641541509433,49.350000085,40.0,0.40526848967684254
1121398,2017-08-23,2017-08-23,1178,144590,35-39,M,36,39,38,35088,5,8.800000072,1,1,2017-08-23,False,False,36_39_38,cluster_653,1,,0.00014249886000911993,0.2,1.7600000143999999,8.800000072,20.0,2.272727254132232
1121400,2017-08-23,2017-08-23,1178,144590,35-39,M,36,38,41,53933,6,9.929999948,3,1,2017-08-23,False,False,36_38_41,cluster_652,1,,0.00011124914245452691,0.16666666666666666,1.6549999913333335,9.929999948,20.0,2.014098701382994
1121403,2017-08-24,2017-08-24,1178,144591,35-39,M,63,65,68,228861,33,53.38999939,4,2,2017-08-24,False,False,63_65_68,cluster_678,2,,0.0001441923263465597,0.06060606060606061,1.6178787693939394,26.694999695,40.0,0.7492039793409707
1121405,2017-08-24,2017-08-24,1178,144591,35-39,M,63,66,69,20959,2,3.769999981,1,1,2017-08-24,False,False,63_66_69,cluster_682,2,,9.542440001908489e-05,0.5,1.8849999905,3.769999981,20.0,5.305039814534684
1121410,2017-08-24,2017-08-24,1178,144592,35-39,M,64,68,70,24992,2,3.190000057,1,0,2017-08-24,False,False,64_68_70,cluster_709,3,,8.002560819462228e-05,0.0,1.5950000285,0.0,0.0,0.0
1121411,2017-08-24,2017-08-24,1178,144592,35-39,M,64,70,65,100351,15,24.17999995,2,1,2017-08-24,False,False,64_70_65,cluster_714,1,,0.00014947534155115546,0.06666666666666667,1.6119999966666667,24.17999995,20.0,0.8271298610982835
1121412,2017-08-24,2017-08-24,1178,144592,35-39,M,64,68,70,292448,43,76.89999968,2,1,2017-08-24,False,False,64_68_70,cluster_709,3,,0.00014703468650837073,0.023255813953488372,1.7883720855813952,76.89999968,20.0,0.26007802448927136
1121413,2017-08-23,2017-08-23,1178,144592,35-39,M,64,67,69,65060,7,14.5200001,1,1,2017-08-23,False,False,64_67_69,cluster_706,1,,0.00010759299108515216,0.14285714285714285,2.0742857285714287,14.5200001,20.0,1.3774104588332612
1121414,2017-08-23,2017-08-23,1178,144592,35-39,M,64,70,66,133316,21,36.17000055,2,0,2017-08-23,False,False,64_70_66,cluster_715,2,,0.00015752047766209607,0.0,1.7223809785714284,0.0,0.0,0.0
1121415,2017-08-23,2017-08-23,1178,144593,35-39,M,65,66,71,113501,26,38.44000077,5,4,2017-08-23,False,False,65_66_71,cluster_725,1,,0.00022907287160465545,0.15384615384615385,1.478461568076923,9.6100001925,80.0,2.081165410965209
1121418,2017-08-23,2017-08-23,1178,144593,35-39,M,65,71,70,192810,41,61.92999995,4,3,2017-08-23,False,False,65_71_70,cluster_734,1,,0.0002126445723769514,0.07317073170731707,1.5104878036585367,20.643333316666666,60.0,0.9688357831170965
1121421,2017-08-21,2017-08-21,1178,144594,35-39,M,2,8,6,233404,43,70.4100008,2,1,2017-08-21,False,False,2_8_6,cluster_536,1,,0.00018422991893883567,0.023255813953488372,1.6374418790697676,70.4100008,20.0,0.2840505577724691
1121422,2017-08-23,2017-08-23,1178,144594,35-39,M,2,7,7,128843,24,37.5999999,2,0,2017-08-23,False,False,2_7_7,cluster_534,2,,0.00018627321623991992,0.0,1.5666666625,0.0,0.0,0.0
1121423,2017-08-23,2017-08-23,1178,144594,35-39,M,2,5,7,63564,12,20.59000027,2,0,2017-08-23,False,False,2_5_7,cluster_530,1,,0.00018878610534264677,0.0,1.7158333558333334,0.0,0.0,0.0
1121425,2017-08-23,2017-08-23,1178,144594,35-39,M,2,8,7,85970,14,24.78000021,1,1,2017-08-23,False,False,2_8_7,cluster_537,1,,0.00016284750494358497,0.07142857142857142,1.7700000150000001,24.78000021,20.0,0.8071024951779046
1121428,2017-08-23,2017-08-23,1178,144595,35-39,M,7,9,13,131232,16,29.53999937,1,1,2017-08-23,False,False,7_9_13,cluster_783,3,,0.000121921482565228,0.0625,1.846249960625,29.53999937,20.0,0.6770480848524134
1121429,2017-08-23,2017-08-23,1178,144595,35-39,M,7,13,9,152454,22,37.84999979,1,1,2017-08-23,False,False,7_13_9,cluster_778,3,,0.0001443058233959096,0.045454545454545456,1.7204545359090908,37.84999979,20.0,0.5284015881364421
1121430,2017-08-23,2017-08-23,1178,144595,35-39,M,7,10,9,28989,2,2.290000021,1,0,2017-08-23,False,False,7_10_9,cluster_774,1,,6.899168650177653e-05,0.0,1.1450000105,0.0,0.0,0.0
1121433,2017-08-24,2017-08-24,1178,144596,35-39,M,66,69,72,80248,15,24.1900003,1,1,2017-08-24,False,False,66_69_72,cluster_744,1,,0.00018692054630645,0.06666666666666667,1.6126666866666668,24.1900003,20.0,0.826787918642564
1121437,2017-08-24,2017-08-24,1178,144596,35-39,M,66,68,68,38580,5,8.519999981,1,0,2017-08-24,False,False,66_68_68,cluster_741,1,,0.00012960082944530845,0.0,1.7039999961999999,0.0,0.0,0.0
1121439,2017-08-25,2017-08-25,1178,144597,40-44,M,10,11,15,621591,91,163.36,5,1,2017-08-25,False,False,10_11_15,cluster_041,4,,0.00014639851606603057,0.01098901098901099,1.7951648351648353,163.36,20.0,0.12242899118511262
1121440,2017-08-25,2017-08-25,1178,144597,40-44,M,10,15,11,250499,36,58.14000005,3,1,2017-08-25,False,False,10_15_11,cluster_057,2,,0.00014371314855548325,0.027777777777777776,1.6150000013888888,58.14000005,20.0,0.34399724772618057
1121442,2017-08-25,2017-08-25,1178,144597,40-44,M,10,15,14,131637,18,29.30999982,2,1,2017-08-25,False,False,10_15_14,cluster_060,3,,0.0001367396704573942,0.05555555555555555,1.6283333233333335,29.30999982,20.0,0.6823609731431244
1121443,2017-08-25,2017-08-25,1178,144597,40-44,M,10,12,15,463813,69,116.3399996,4,2,2017-08-25,False,False,10_12_15,cluster_046,2,,0.00014876685215808958,0.028985507246376812,1.6860869507246377,58.1699998,40.0,0.3438198395867968
1121444,2017-08-25,2017-08-25,1178,144597,40-44,M,10,13,12,211767,35,60.89999914,5,1,2017-08-25,False,False,10_13_12,cluster_049,2,,0.0001652759872879155,0.02857142857142857,1.7399999754285713,60.89999914,20.0,0.32840722959655533
1121446,2017-08-25,2017-08-25,1178,144598,40-44,M,15,17,17,163181,26,40.02000093,1,1,2017-08-25,False,False,15_17_17,cluster_138,3,,0.00015933227520360826,0.038461538461538464,1.539230805,40.02000093,20.0,0.49975011332414776
1121451,2017-08-25,2017-08-25,1178,144599,40-44,M,16,20,18,1117385,147,260.0699984,11,2,2017-08-25,False,False,16_20_18,cluster_179,3,,0.00013155716248204513,0.013605442176870748,1.769183662585034,130.0349992,40.0,0.15380474582261544
1121452,2017-08-25,2017-08-25,1178,144599,40-44,M,16,21,22,1663441,205,359.4700001,17,6,2017-08-25,False,False,16_21_22,cluster_188,4,,0.00012323851582352486,0.02926829268292683,1.7535121956097561,59.91166668333333,120.0,0.33382479752585065
1121453,2017-08-25,2017-08-25,1178,144599,40-44,M,16,18,17,455248,54,105.7099996,5,2,2017-08-25,False,False,16_18_17,cluster_166,4,,0.00011861666608090535,0.037037037037037035,1.9575925851851852,52.8549998,40.0,0.37839372009608824
1121454,2017-08-25,2017-08-25,1178,144599,40-44,M,16,22,20,75589,6,10.66000009,1,1,2017-08-25,False,False,16_22_20,cluster_192,4,,7.93766288745717e-05,0.16666666666666666,1.7766666816666667,10.66000009,20.0,1.8761725920398185
1121455,2017-08-24,2017-08-24,1178,144599,40-44,M,16,21,22,594267,82,143.3000009,3,2,2017-08-24,False,False,16_21_22,cluster_188,4,,0.000137985114435094,0.024390243902439025,1.7475609865853656,71.65000045,40.0,0.27913468073118486
1121456,2017-08-24,2017-08-24,1178,144599,40-44,M,16,22,22,315281,35,65.02999854,1,0,2017-08-24,False,False,16_22_22,cluster_193,5,,0.00011101208128621769,0.0,1.857999958285714,0.0,0.0,0.0
1121464,2017-08-24,2017-08-24,1178,144601,40-44,M,19,23,25,363456,71,117.5599997,7,1,2017-08-24,False,False,19_23_25,cluster_236,2,,0.000195346892058461,0.014084507042253521,1.655774643661972,117.5599997,20.0,0.17012589359508137
1121466,2017-08-24,2017-08-24,1178,144601,40-44,M,19,23,25,438983,81,143.4300001,3,1,2017-08-24,False,False,19_23_25,cluster_236,2,,0.00018451739589004585,0.012345679012345678,1.7707407419753087,143.4300001,20.0,0.13944084212546828
1121467,2017-08-24,2017-08-24,1178,144601,40-44,M,19,20,24,42563,5,9.659999847,1,1,2017-08-24,False,False,19_20_24,cluster_229,2,,0.00011747292249136574,0.2,1.9319999694,9.659999847,20.0,2.070393407533146
1121469,2017-08-25,2017-08-25,1178,144602,40-44,M,20,26,21,399035,75,124.7999995,7,3,2017-08-25,False,False,20_26_21,cluster_265,2,,0.00018795343766837497,0.04,1.6639999933333334,41.599999833333335,60.0,0.48076923269538957
1121471,2017-08-24,2017-08-24,1178,144602,40-44,M,20,21,26,304680,59,98.55000019,3,0,2017-08-24,False,False,20_21_26,cluster_253,1,,0.00019364579230668241,0.0,1.6703389862711866,0.0,0.0,0.0
1121472,2017-08-24,2017-08-24,1178,144602,40-44,M,20,21,25,140596,23,40.77000022,1,0,2017-08-24,False,False,20_21_25,cluster_252,2,,0.00016358929130273978,0.0,1.7726087052173913,0.0,0.0,0.0
1121473,2017-08-24,2017-08-24,1178,144602,40-44,M,20,25,22,439986,80,134.8799999,4,3,2017-08-24,False,False,20_25_22,cluster_263,3,,0.00018182396712622674,0.0375,1.68599999875,44.959999966666665,60.0,0.4448398579810497
1121474,2017-08-21,2017-08-21,1178,144602,40-44,M,20,26,26,75803,11,19.3599999,2,2,2017-08-21,False,False,20_26_26,cluster_269,2,,0.00014511299025104547,0.18181818181818182,1.7599999909090907,9.67999995,40.0,2.0661157131514245
1121477,2017-08-21,2017-08-21,1178,144603,40-44,M,21,27,22,7073,0,0.0,1,0,2017-08-21,False,False,21_27_22,cluster_293,1,,0.0,0.0,0.0,0.0,0.0,0.0
1121481,2017-08-19,2017-08-19,1178,144604,40-44,M,22,27,25,153586,28,43.01000035,2,0,2017-08-19,False,False,22_27_25,cluster_319,1,,0.00018230828330707225,0.0,1.5360714410714285,0.0,0.0,0.0
1121482,2017-08-19,2017-08-19,1178,144604,40-44,M,22,24,24,180815,31,42.62999976,1,0,2017-08-19,False,False,22_24_24,cluster_308,3,,0.00017144595304593093,0.0,1.375161282580645,0.0,0.0,0.0
1121483,2017-08-19,2017-08-19,1178,144604,40-44,M,22,26,23,253169,51,75.78999984,1,0,2017-08-19,False,False,22_26_23,cluster_315,1,,0.000201446464614546,0.0,1.486078428235294,0.0,0.0,0.0
1121484,2017-08-19,2017-08-19,1178,144604,40-44,M,22,28,27,34453,5,7.710000038,1,1,2017-08-19,False,False,22_28_27,cluster_321,1,,0.00014512524308478217,0.2,1.5420000076,7.710000038,20.0,2.594033709653271
1121487,2017-08-19,2017-08-19,1178,144605,40-44,M,23,25,26,51550,8,14.03999984,1,0,2017-08-19,False,False,23_25_26,cluster_332,1,,0.00015518913676042676,0.0,1.75499998,0.0,0.0,0.0
1121489,2017-08-19,2017-08-19,1178,144605,40-44,M,23,28,24,110018,24,39.85999966,1,0,2017-08-19,False,False,23_28_24,cluster_337,1,,0.00021814612154374738,0.0,1.6608333191666667,0.0,0.0,0.0
1121493,2017-08-19,2017-08-19,1178,144606,40-44,M,24,28,30,137584,21,36.77999961,1,0,2017-08-19,False,False,24_28_30,cluster_361,1,,0.00015263402721246656,0.0,1.7514285528571427,0.0,0.0,0.0
1121497,2017-08-19,2017-08-19,1178,144606,40-44,M,24,25,27,209825,30,54.86999953,1,0,2017-08-19,False,False,24_25_27,cluster_354,1,,0.0001429762897652806,0.0,1.8289999843333333,0.0,0.0,0.0
1121499,2017-08-19,2017-08-19,1178,144607,40-44,M,25,27,31,264222,63,87.7899996,1,1,2017-08-19,False,False,25_27_31,cluster_378,2,,0.0002384358607534573,0.015873015873015872,1.393492057142857,87.7899996,20.0,0.2278163810357279
1121510,2017-08-19,2017-08-19,1178,144608,40-44,M,26,30,31,31202,5,6.730000019,1,0,2017-08-19,False,False,26_30_31,cluster_409,2,,0.00016024613806807256,0.0,1.3460000038,0.0,0.0,0.0
1121511,2017-08-18,2017-08-18,1178,144609,40-44,M,27,29,32,252991,49,76.83999932,3,0,2017-08-18,False,False,27_29_32,cluster_433,3,,0.00019368277922930064,0.0,1.5681632514285715,0.0,0.0,0.0
